original_id,value,unit,year,current_metric_type,new_metric_type,context_preview,sector,country,company_size,reason,confidence
10660,0.0,percentage,2024,general_rate,adoption_metric,7%) 1 (3.3%) 12 (40.0%) usa 50-249 ict 19 (63.3%) 0 (0.0%) 11 (36.7%) manufacturing 9 (30.0%) 8 (26....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10661,0.0,percentage,2020,general_rate,adoption_metric,2000- 2010 2010- 2020 after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13....,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
10662,0.0,percentage,2020,general_rate,adoption_metric,2010- 2020 after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13.3%) 13 (43....,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
10663,0.0,percentage,2020,general_rate,adoption_metric,after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13.3%) 13 (43.3%) 8 (26.7,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
10723,0.0,percentage,2024,general_rate,adoption_metric,ar with this concept yes can 50-249 ict 7 (23.3%) 0 (0.0%) 23 (76.7%) manufacturing 5 (16.7%) 0 (0.0...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
10724,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 23 (76.7%) manufacturing 5 (16.7%) 0 (0.0%) 25 (83.3%) 250+ ict 4 (13.3%) 0 (0.0%) 26 (8...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10725,0.0,percentage,2024,general_rate,adoption_metric,(16.7%) 0 (0.0%) 25 (83.3%) 250+ ict 4 (13.3%) 0 (0.0%) 26 (86.7%) manufacturing 15 (50.0%) 0 (0.0%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10726,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 26 (86.7%) manufacturing 15 (50.0%) 0 (0.0%) 15 (50.0%) deu 50-249 ict 2 (6.7%) 0 (0.0%) ...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
10727,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 15 (50.0%) deu 50-249 ict 2 (6.7%) 0 (0.0%) 28 (93.3%) manufacturing 14 (46.7%) 0 (0....,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
10728,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 28 (93.3%) manufacturing 14 (46.7%) 0 (0.0%) 16 (53.3%) 250+ ict 2 (6.7%) 0 (0.0%) 28 (93...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10729,0.0,percentage,2024,general_rate,adoption_metric,4 (46.7%) 0 (0.0%) 16 (53.3%) 250+ ict 2 (6.7%) 0 (0.0%) 28 (93.3%) manufacturing 12 (40.0%) 0 (0.0%...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10730,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 28 (93.3%) manufacturing 12 (40.0%) 0 (0.0%) 18 (60.0%) fra 50-249 ict 3 (10.0%) 0 (0.0%)...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
10731,0.0,percentage,2024,general_rate,adoption_metric,.0%) 0 (0.0%) 18 (60.0%) fra 50-249 ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 2 (6.7%) 0 (0.0%...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
10732,0.0,percentage,2024,general_rate,adoption_metric,0%) 0 (0.0%) 27 (90.0%) manufacturing 2 (6.7%) 0 (0.0%) 28 (93.3%) 250+ ict 0 (0.0%) 1 (3.3%) 29 (96...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10733,0.0,percentage,2024,general_rate,adoption_metric,facturing 2 (6.7%) 0 (0.0%) 28 (93.3%) 250+ ict 0 (0.0%) 1 (3.3%) 29 (96.7%) manufacturing 5 (16.7%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10734,0.0,percentage,2024,general_rate,adoption_metric,%) 1 (3.3%) 29 (96.7%) manufacturing 5 (16.7%) 0 (0.0%) 25 (83.3%) gbr 50-249 ict 5 (16.7%) 0 (0.0%)...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10735,0.0,percentage,2024,general_rate,adoption_metric,.7%) 0 (0.0%) 25 (83.3%) gbr 50-249 ict 5 (16.7%) 0 (0.0%) 25 (83.3%) manufacturing 11 (36.7%) 0 (0....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10736,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 25 (83.3%) manufacturing 11 (36.7%) 0 (0.0%) 19 (63.3%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (9...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10737,0.0,percentage,2024,general_rate,adoption_metric,(36.7%) 0 (0.0%) 19 (63.3%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 9 (30.0%) 0 (0.0%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10738,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 27 (90.0%) manufacturing 9 (30.0%) 0 (0.0%) 21 (70.0%) ita 50-249 ict 9 (30.0%) 0 (0.0%)...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
10739,0.0,percentage,2024,general_rate,adoption_metric,.0%) 0 (0.0%) 21 (70.0%) ita 50-249 ict 9 (30.0%) 0 (0.0%) 21 (70.0%) manufacturing 13 (43.3%) 0 (0....,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
10740,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 21 (70.0%) manufacturing 13 (43.3%) 0 (0.0%) 17 (56.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10741,0.0,percentage,2024,general_rate,adoption_metric,3 (43.3%) 0 (0.0%) 17 (56.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96.7%) manufacturing 11 (36.7%) 0 (0.0%...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10742,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 29 (96.7%) manufacturing 11 (36.7%) 0 (0.0%) 19 (63.3%) jpn 50-249 ict 6 (20.0%) 0 (0.0%)...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
10743,0.0,percentage,2024,general_rate,adoption_metric,.7%) 0 (0.0%) 19 (63.3%) jpn 50-249 ict 6 (20.0%) 0 (0.0%) 24 (80.0%) manufacturing 6 (20.0%) 0 (0.0...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
10744,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 24 (80.0%) manufacturing 6 (20.0%) 0 (0.0%) 24 (80.0%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (9...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10745,0.0,percentage,2024,general_rate,adoption_metric,(20.0%) 0 (0.0%) 24 (80.0%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 7 (23.3%) 2 (6.7%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10746,0.0,percentage,2024,general_rate,adoption_metric,.3%) 2 (6.7%) 21 (70.0%) usa 50-249 ict 5 (16.7%) 0 (0.0%) 25 (83.3%) manufacturing 17 (56.7%) 2 (6....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10747,0.0,percentage,2024,general_rate,adoption_metric,7 (56.7%) 2 (6.7%) 11 (36.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96.7%) manufacturing 2 (6.7%) 1 (3.3%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10748,0.0,percentage,2024,general_rate,adoption_metric,know no yes don't know no yes can 50-249 ict 0 (0.0%) 27 (90.0%) 3 (10.0%) 0 (0.0%) 24 (80.0%) 6 (20...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
10749,0.0,percentage,2024,general_rate,adoption_metric,can 50-249 ict 0 (0.0%) 27 (90.0%) 3 (10.0%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 19 (63.3%) 11 (3...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
10754,0.0,percentage,2024,general_rate,adoption_metric,.3%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 11 (36.7%) 19 (63.3%) 250+ ict 0 (0.0%) 26 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10755,0.0,percentage,2024,general_rate,adoption_metric,0%) 0 (0.0%) 11 (36.7%) 19 (63.3%) 250+ ict 0 (0.0%) 26 (86.7%) 4 (13.3%) 0 (0.0%) 20 (66.7%) 10 (33...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10756,0.0,percentage,2024,general_rate,adoption_metric,.3%) 250+ ict 0 (0.0%) 26 (86.7%) 4 (13.3%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 21 (70.0%) 9 (30...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10760,0.0,percentage,2024,general_rate,adoption_metric,.3%) 11 (36.7%) 0 (0.0%) 17 (56.7%) 13 (43.3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) deu 50-249 ict 0 (0.0%...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
10761,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 12 (40.0%) 18 (60.0%) deu 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 21 (70.0%) 9 (...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
10762,0.0,percentage,2024,general_rate,adoption_metric,deu 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 17 (56.7%) 13 (...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
10764,0.0,percentage,2024,general_rate,adoption_metric,.3%) 1 (3.3%) 9 (30.0%) 20 (66.7%) 250+ ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10765,0.0,percentage,2024,general_rate,adoption_metric,.7%) 250+ ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 19 (63.3%) 11 (36...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10768,0.0,percentage,2024,general_rate,adoption_metric,3 (10.0%) 13 (43.3%) 14 (46.7%) fra 50-249 ict 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 19 (63.3%) 11 ...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
10769,0.0,percentage,2024,general_rate,adoption_metric,fra 50-249 ict 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 19 (63.3%) 11 (36.7%) 0 (0.0%) 26 (86.7%) 4 (1...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
10775,0.0,percentage,2024,general_rate,adoption_metric,.0%) 15 (50.0%) 0 (0.0%) 13 (43.3%) 17 (56.7%) 0 (0.0%) 6 (20.0%) 24 (80.0%) 250+ ict 0 (0.0%) 25 (8...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10776,0.0,percentage,2024,general_rate,adoption_metric,.7%) 0 (0.0%) 6 (20.0%) 24 (80.0%) 250+ ict 0 (0.0%) 25 (83.3%) 5 (16.7%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10777,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 0 (0.0%) 25 (83.3%) 5 (16.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10780,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 7 (23.3%) 0 (0.0%) 15 (50.0%) 15 (50.0%) 0 (0.0%) 11 (36.7%) 19 (63.3%) gbr 50-249 ict 0 (0.0%...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10781,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 11 (36.7%) 19 (63.3%) gbr 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 18 (60.0%) 12 ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10782,0.0,percentage,2024,general_rate,adoption_metric,gbr 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 16 (53.3%) 14 ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10787,0.0,percentage,2024,general_rate,adoption_metric,.3%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 10 (33.3%) 20 (66.7%) 250+ ict 1 (3.3%) 25 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10793,0.0,percentage,2024,general_rate,adoption_metric,.0%) 12 (40.0%) 0 (0.0%) 19 (63.3%) 11 (36.7%) 0 (0.0%) 15 (50.0%) 15 (50.0%) ita 50-249 ict 0 (0.0%...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
10794,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 15 (50.0%) 15 (50.0%) ita 50-249 ict 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 20 (66.7%) 10 (...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
10795,0.0,percentage,2024,general_rate,adoption_metric,ita 50-249 ict 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 18 (60.0%) 12 (...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
10801,0.0,percentage,2024,general_rate,adoption_metric,3%) 1 (3.3%) 14 (46.7%) 15 (50.0%) 250+ ict 0 (0.0%) 28 (93.3%) 2 (6.7%) 0 (0.0%) 22 (73.3%) 8 (26.7...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10802,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 250+ ict 0 (0.0%) 28 (93.3%) 2 (6.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 20 (66.7%) 10 (33...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10806,0.0,percentage,2024,general_rate,adoption_metric,2 (6.7%) 11 (36.7%) 17 (56.7%) jpn 50-249 ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 24 (80.0%) 6 (2...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
10807,0.0,percentage,2024,general_rate,adoption_metric,jpn 50-249 ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 22 (73.3%) 8 (26...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
10812,0.0,percentage,2024,general_rate,adoption_metric,.7%) 250+ ict 1 (3.3%) 23 (76.7%) 6 (20.0%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 25 (83.3%) 5 (16....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10818,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 7 (23.3%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 16 (53.3%) 14 (46.7%)  171 the adoption of ...,,,,Context indicates adoption metric,0.75
10819,0.0,percentage,2024,general_rate,adoption_metric,know no yes don't know no yes usa 50-249 ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10820,0.0,percentage,2024,general_rate,adoption_metric,s usa 50-249 ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 22 (73.3%) 8 (2...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10826,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 7 (23.3%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) 250+ ict 0 (0.0%) 29 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10827,0.0,percentage,2024,general_rate,adoption_metric,3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) 250+ ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 1 (3.3%) 23 (76.7%) 6 (20.0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10833,0.0,percentage,2024,general_rate,adoption_metric,6 (20.0%) 10 (33.3%) 14 (46.7%) manufacturing 0 (0.0%) 1 (3.3%) 29 (96.7%) 250+ ict 3 (10.0%) 3 (10....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10834,0.0,percentage,2024,general_rate,adoption_metric,y useful very useful can 50-249 ict 12 (40.0%) 0 (0.0%) 5 (16.7%) 13 (43.3%) 14 (46.7%) 2 (6.7%) 8 (...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
10837,0.0,percentage,2024,general_rate,adoption_metric,53.3%) 1 (3.3%) 5 (16.7%) 8 (26.7%) 14 (46.7%) 0 (0.0%) 2 (6.7%) 14 (46.7%) 250+ ict 12 (40.0%) 1 (3...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10839,0.0,percentage,2024,general_rate,adoption_metric,.3%) 3 (10.0%) 12 (40.0%) 5 (16.7%) 10 (33.3%) 0 (0.0%) 11 (36.7%) 9 (30.0%) deu 50-249 ict 8 (26.7%...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
10842,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 4 (13.3%) 9 (30.0%) 5 (16.7%) 16 (53.3%) 0 (0.0%) 4 (13.3%) 10 (33.3%) fra 50-249 ict 12 (40.0...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
10843,0.0,percentage,2024,general_rate,adoption_metric,4 (13.3%) 10 (33.3%) fra 50-249 ict 12 (40.0%) 0 (0.0%) 3 (10.0%) 15 (50.0%) 10 (33.3%) 3 (10.0%) 5 ...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
10847,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 3 (10.0%) 13 (43.3%) 12 (40.0%) 0 (0.0%) 2 (6.7%) 16 (53.3%) 250+ ict 15 (50.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10848,0.0,percentage,2024,general_rate,adoption_metric,0%) 2 (6.7%) 16 (53.3%) 250+ ict 15 (50.0%) 0 (0.0%) 3 (10.0%) 12 (40.0%) 6 (20.0%) 5 (16.7%) 12 (40...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10851,0.0,percentage,2024,general_rate,adoption_metric,3 (10.0%) 16 (53.3%) gbr 50-249 ict 10 (33.3%) 0 (0.0%) 5 (16.7%) 15 (50.0%) 14 (46.7%) 2 (6.7%) 8 (...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10853,0.0,percentage,2024,general_rate,adoption_metric,(60.0%) 1 (3.3%) 2 (6.7%) 9 (30.0%) 12 (40.0%) 0 (0.0%) 4 (13.3%) 14 (46.7%) 250+ ict 15 (50.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10855,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 1 (3.3%) 11 (36.7%) 9 (30.0%) 15 (50.0%) 0 (0.0%) 1 (3.3%) 14 (46.7%) ita 50-249 ict 17 (56.7%...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
10856,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 2 (6.7%) 5 (16.7%) 11 (36.7%) 17 (56.7%) 0 (0.0%) 5 (16.7%) 8 (26.7%) 250+ ict 15 (50.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10857,0.0,percentage,2024,general_rate,adoption_metric,0%) 5 (16.7%) 8 (26.7%) 250+ ict 15 (50.0%) 0 (0.0%) 10 (33.3%) 5 (16.7%) 11 (36.7%) 2 (6.7%) 5 (16....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10859,0.0,percentage,2024,general_rate,adoption_metric,.7%) 4 (13.3%) 10 (33.3%) 8 (26.7%) 14 (46.7%) 0 (0.0%) 3 (10.0%) 13 (43.3%) jpn 50-249 ict 16 (53.3...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
10860,0.0,percentage,2024,general_rate,adoption_metric,3 (10.0%) 13 (43.3%) jpn 50-249 ict 16 (53.3%) 0 (0.0%) 4 (13.3%) 10 (33.3%) 9 (30.0%) 1 (3.3%) 6 (2...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
10864,0.0,percentage,2024,general_rate,adoption_metric,3%) 1 (3.3%) 14 (46.7%) 250+ ict 14 (46.7%) 0 (0.0%) 6 (20.0%) 10 (33.3%) 6 (20.0%) 7 (23.3%) 10 (33...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10866,0.0,percentage,2024,general_rate,adoption_metric,ery helpful can 50-249 ict 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7%) 7 (23.3%) 12 (40.0%) 0 (0.0%) 11 ...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
10871,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 12 (40.0%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (40.0%) 250+ ict 7 (23.3%) 12 (40.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10876,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 10 (33.3%) 4 (13.3%) 13 (43.3%) 0 (0.0%) 13 (43.3%) 250+ ict 5 (16.7%) 15 (50.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10877,0.0,percentage,2024,general_rate,adoption_metric,4 (46.7%) fra 50-249 ict 10 (33.3%) 13 (43.3%) 0 (0.0%) 7 (23.3%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
10882,0.0,percentage,2024,general_rate,adoption_metric,70.0%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 0 (0.0%) 12 (40.0%) 250+ ict 8 (2...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10883,0.0,percentage,2024,general_rate,adoption_metric,46.7%) 0 (0.0%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 0 (0.0%) 12 (40.0%) 250+ ict 8 (26.7%) 15 (50.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10891,0.0,percentage,2024,general_rate,adoption_metric,46.7%) 0 (0.0%) 8 (26.7%) 3 (10.0%) 16 (53.3%) 0 (0.0%) 11 (36.7%) 250+ ict 4 (13.3%) 13 (43.3%) 2 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10894,0.0,percentage,2024,general_rate,adoption_metric,40.0%) 1 (3.3%) 9 (30.0%) 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40.0%) ita 50-249 ict 5 (16.7%) 16 (53.3...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
10897,0.0,percentage,2024,general_rate,adoption_metric,53.3%) 0 (0.0%) 8 (26.7%) 4 (13.3%) 15 (50.0%) 0 (0.0%) 11 (36.7%) 250+ ict 5 (16.7%) 14 (46.7%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10899,0.0,percentage,2024,general_rate,adoption_metric,16 (53.3%) jpn 50-249 ict 5 (16.7%) 10 (33.3%) 0 (0.0%) 15 (50.0%) 5 (16.7%) 17 (56.7%) 0 (0.0%) 8 (...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
10904,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 11 (36.7%) 4 (13.3%) 12 (40.0%) 0 (0.0%) 14 (46.7%) 250+ ict 6 (20.0%) 14 (46.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10905,0.0,percentage,2024,general_rate,adoption_metric,%) 14 (46.7%) 250+ ict 6 (20.0%) 14 (46.7%) 0 (0.0%) 10 (33.3%) 5 (16.7%) 17 (56.7%) 0 (0.0%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10908,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 3 (10.0%) 8 (26.7%) 5 (16.7%) 15 (50.0%) 0 (0.0%) 10 (33.3%) 250+ ict 8 (26.7%) 17 (56.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10909,0.0,percentage,2024,general_rate,adoption_metric,%) 10 (33.3%) 250+ ict 8 (26.7%) 17 (56.7%) 0 (0.0%) 5 (16.7%) 8 (26.7%) 12 (40.0%) 2 (6.7%) 8 (26.7...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10911,0.0,percentage,2024,general_rate,adoption_metric,ry helpful can 50-249 ict 6 (20.0%) 11 (36.7%) 0 (0.0%) 13 (43.3%) 1 (3.3%) 18 (60.0%) 0 (0.0%) 11 (...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
10915,0.0,percentage,2024,general_rate,adoption_metric,.0%) (10.0%) (46.7%) (0.0%) (43.3%) (20.0%) (30.0%) (0.0%) (50.0%) 250+ ict 3 (10.0%) 16 (53.3%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10922,0.0,percentage,2024,general_rate,adoption_metric,9 (30.0%) fra 50-249 ict 6 (20.0%) 10 (33.3%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 16 (53.3%) 0 (0.0%) 10 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
10928,0.0,percentage,2024,general_rate,adoption_metric,63.3%) 0 (0.0%) 13 (43.3%) 0 (0.0%) 17 (56.7%) 0 (0.0%) 19 (63.3%) 0 (0.0%) 11 (36.7%) 250+ ict 4 (1...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10929,0.0,percentage,2024,general_rate,adoption_metric,43.3%) 0 (0.0%) 17 (56.7%) 0 (0.0%) 19 (63.3%) 0 (0.0%) 11 (36.7%) 250+ ict 4 (13.3%) 14 (46.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10930,0.0,percentage,2024,general_rate,adoption_metric,%) 11 (36.7%) 250+ ict 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40.0%) 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
10934,0.0,percentage,2024,general_rate,adoption_metric,11 (36.7%) gbr 50-249 ict 7 (23.3%) 14 (46.7%) 0 (0.0%) 9 (30.0%) 5 (16.7%) 13 (43.3%) 0 (0.0%) 12 (...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
10940,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 11 (36.7%) 0 (0.0%) 15 (50.0%) 250+ ict 4 (13.3%) 15 (50.0%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
