id,source_id,metric_type,value,unit,year,sector,region,technology,context,confidence,page_number,created_at,updated_at,issue_type,issue_details
9562,17,percentages,0.0,percentage,2025,,,,ct Management 1 2 3 4 5 6 7 8 Quarters since GA 30% 20% 10% 0% 10% 20% 30% % relative to baseline Note: The figures plots,0.8,,2025-07-20 00:08:49.393300,2025-07-20 00:08:49.393301,duplicate,Appears 4 times
9721,17,percentages,0.0,percentage,2025,,,,Share of occupational workload exposed to automation by AI 0% 80% 70% 60% 50% 40% 30% 20% 10% 0% 80% 60% 40% 20% Source:,0.8,,2025-07-20 00:08:49.393570,2025-07-20 00:08:49.393571,duplicate,Appears 4 times
9730,17,percentages,0.0,percentage,2025,,,,"osed to automation by AI 0% 80% 70% 60% 50% 40% 30% 20% 10% 0% 80% 60% 40% 20% Source: Goldman Sachs Research 6/20/25, 12:",0.8,,2025-07-20 00:08:49.393585,2025-07-20 00:08:49.393586,duplicate,Appears 4 times
10601,6,percentages,0.0,percentage,2025,,,,"es (1–5, 5 for Significant improvement) Significant decline 0.00% Slight decline 2.15% No change 56.65% Slight improvement 34",0.8,,2025-07-20 00:08:49.511014,2025-07-20 00:08:49.511014,duplicate,Appears 4 times
11436,9,percentages,0.0,percentage,2025,,,,nel A: Coding 1 2 3 4 5 6 7 8 Quarters since GA 30% 20% 10% 0% 10% 20% 30% % relative to baseline Panel B: Project Manage,0.8,,2025-07-20 00:08:49.589655,2025-07-20 00:08:49.589656,duplicate,Appears 4 times
11443,9,percentages,0.0,percentage,2025,,,,ct Management 1 2 3 4 5 6 7 8 Quarters since GA 30% 20% 10% 0% 10% 20% 30% % relative to baseline Note: The figures plots,0.8,,2025-07-20 00:08:49.589664,2025-07-20 00:08:49.589664,duplicate,Appears 4 times
11602,11,percentages,0.0,percentage,2025,,,,Share of occupational workload exposed to automation by AI 0% 80% 70% 60% 50% 40% 30% 20% 10% 0% 80% 60% 40% 20% Source:,0.8,,2025-07-20 00:08:49.612424,2025-07-20 00:08:49.612424,duplicate,Appears 4 times
11611,11,percentages,0.0,percentage,2025,,,,"osed to automation by AI 0% 80% 70% 60% 50% 40% 30% 20% 10% 0% 80% 60% 40% 20% Source: Goldman Sachs Research 6/20/25, 12:",0.8,,2025-07-20 00:08:49.612436,2025-07-20 00:08:49.612436,duplicate,Appears 4 times
1033,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:07:18.707448,2025-07-20 00:07:18.707449,duplicate,Appears 4 times
1065,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:07:18.707499,2025-07-20 00:07:18.707500,duplicate,Appears 4 times
1103,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:07:18.707545,2025-07-20 00:07:18.707545,duplicate,Appears 4 times
1706,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:07:18.874065,2025-07-20 00:07:18.874065,duplicate,Appears 4 times
1738,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:07:18.874109,2025-07-20 00:07:18.874110,duplicate,Appears 4 times
1776,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:07:18.874248,2025-07-20 00:07:18.874249,duplicate,Appears 4 times
7162,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:08:49.235274,2025-07-20 00:08:49.235275,duplicate,Appears 4 times
7194,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:08:49.235312,2025-07-20 00:08:49.235312,duplicate,Appears 4 times
7232,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:08:49.235356,2025-07-20 00:08:49.235356,duplicate,Appears 4 times
7835,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:08:49.390244,2025-07-20 00:08:49.390245,duplicate,Appears 4 times
7867,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:08:49.390300,2025-07-20 00:08:49.390301,duplicate,Appears 4 times
7905,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:08:49.390369,2025-07-20 00:08:49.390370,duplicate,Appears 4 times
1033,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:07:18.707448,2025-07-20 00:07:18.707449,duplicate,Appears 4 times
1065,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:07:18.707499,2025-07-20 00:07:18.707500,duplicate,Appears 4 times
1103,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:07:18.707545,2025-07-20 00:07:18.707545,duplicate,Appears 4 times
1706,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:07:18.874065,2025-07-20 00:07:18.874065,duplicate,Appears 4 times
1738,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:07:18.874109,2025-07-20 00:07:18.874110,duplicate,Appears 4 times
1776,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:07:18.874248,2025-07-20 00:07:18.874249,duplicate,Appears 4 times
7162,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:08:49.235274,2025-07-20 00:08:49.235275,duplicate,Appears 4 times
7194,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:08:49.235312,2025-07-20 00:08:49.235312,duplicate,Appears 4 times
7232,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:08:49.235356,2025-07-20 00:08:49.235356,duplicate,Appears 4 times
7835,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:08:49.390244,2025-07-20 00:08:49.390245,duplicate,Appears 4 times
7867,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:08:49.390300,2025-07-20 00:08:49.390301,duplicate,Appears 4 times
7905,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:08:49.390369,2025-07-20 00:08:49.390370,duplicate,Appears 4 times
1033,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:07:18.707448,2025-07-20 00:07:18.707449,duplicate,Appears 4 times
1065,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:07:18.707499,2025-07-20 00:07:18.707500,duplicate,Appears 4 times
1103,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:07:18.707545,2025-07-20 00:07:18.707545,duplicate,Appears 4 times
1706,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:07:18.874065,2025-07-20 00:07:18.874065,duplicate,Appears 4 times
1738,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:07:18.874109,2025-07-20 00:07:18.874110,duplicate,Appears 4 times
1776,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:07:18.874248,2025-07-20 00:07:18.874249,duplicate,Appears 4 times
7162,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:08:49.235274,2025-07-20 00:08:49.235275,duplicate,Appears 4 times
7194,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:08:49.235312,2025-07-20 00:08:49.235312,duplicate,Appears 4 times
7232,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:08:49.235356,2025-07-20 00:08:49.235356,duplicate,Appears 4 times
7835,17,growth_rate,0.064,percentage,2025,,,,rs should be no more than 0.66% in total—or approximately a 0.064% increase in TFP growth annually. If we add bigger productiv,0.8,,2025-07-20 00:08:49.390244,2025-07-20 00:08:49.390245,duplicate,Appears 4 times
7867,17,growth_rate,0.064,percentage,2025,,,,"in 10 years, or annual TFP growth will be higher by around 0.064%. This is a nontrivial, but modest effect, and certainly muc",0.8,,2025-07-20 00:08:49.390300,2025-07-20 00:08:49.390301,duplicate,Appears 4 times
7905,17,growth_rate,0.064,percentage,2025,,,,"about a 0.66% increase in total within 10 years, or about a 0.064% increase in annual TFP growth. When the presence of hard ta",0.8,,2025-07-20 00:08:49.390369,2025-07-20 00:08:49.390370,duplicate,Appears 4 times
1349,2,cost,0.0,percentage,2025,,,,Efficiency and cost focus Growth focus 100% 80% 60% 40% 20% 0% Exploring Implementing Planning Realizing Scaling Conclusio,0.8,,2025-07-20 00:07:18.731744,2025-07-20 00:07:18.731744,duplicate,Appears 4 times
2022,17,cost,0.0,percentage,2025,,,,Efficiency and cost focus Growth focus 100% 80% 60% 40% 20% 0% Exploring Implementing Planning Realizing Scaling Conclusio,0.8,,2025-07-20 00:07:18.874577,2025-07-20 00:07:18.874578,duplicate,Appears 4 times
7478,2,cost,0.0,percentage,2025,,,,Efficiency and cost focus Growth focus 100% 80% 60% 40% 20% 0% Exploring Implementing Planning Realizing Scaling Conclusio,0.8,,2025-07-20 00:08:49.265005,2025-07-20 00:08:49.265005,duplicate,Appears 4 times
8151,17,cost,0.0,percentage,2025,,,,Efficiency and cost focus Growth focus 100% 80% 60% 40% 20% 0% Exploring Implementing Planning Realizing Scaling Conclusio,0.8,,2025-07-20 00:08:49.390817,2025-07-20 00:08:49.390818,duplicate,Appears 4 times
3747,17,cost,0.12,usd,2024,,,,costs declined from $15 per million tokens in May 2024 to $0.12 per million tokens by December 2024 (Phi 4). Epoch AI estim,0.8,,2025-07-20 00:07:18.876861,2025-07-20 00:07:18.876861,duplicate,Appears 4 times
5628,12,cost,0.12,usd,2024,,,,costs declined from $15 per million tokens in May 2024 to $0.12 per million tokens by December 2024 (Phi 4). Epoch AI estim,0.8,,2025-07-20 00:07:19.242993,2025-07-20 00:07:19.242994,duplicate,Appears 4 times
9876,17,cost,0.12,usd,2024,,,,costs declined from $15 per million tokens in May 2024 to $0.12 per million tokens by December 2024 (Phi 4). Epoch AI estim,0.8,,2025-07-20 00:08:49.393835,2025-07-20 00:08:49.393836,duplicate,Appears 4 times
11757,12,cost,0.12,usd,2024,,,,costs declined from $15 per million tokens in May 2024 to $0.12 per million tokens by December 2024 (Phi 4). Epoch AI estim,0.8,,2025-07-20 00:08:49.625885,2025-07-20 00:08:49.625886,duplicate,Appears 4 times
1093,17,cost,0.28,percentage,2025,,,,"GDP,28 while a lower bound on IT security is 78 billion or 0.28% of US GDP.29 Assuming that spending by malicious actors on",0.8,,2025-07-20 00:07:18.707533,2025-07-20 00:07:18.707533,duplicate,Appears 4 times
1766,17,cost,0.28,percentage,2025,,,,"GDP,28 while a lower bound on IT security is 78 billion or 0.28% of US GDP.29 Assuming that spending by malicious actors on",0.8,,2025-07-20 00:07:18.874146,2025-07-20 00:07:18.874146,duplicate,Appears 4 times
7222,17,cost,0.28,percentage,2025,,,,"GDP,28 while a lower bound on IT security is 78 billion or 0.28% of US GDP.29 Assuming that spending by malicious actors on",0.8,,2025-07-20 00:08:49.235344,2025-07-20 00:08:49.235345,duplicate,Appears 4 times
7895,17,cost,0.28,percentage,2025,,,,"GDP,28 while a lower bound on IT security is 78 billion or 0.28% of US GDP.29 Assuming that spending by malicious actors on",0.8,,2025-07-20 00:08:49.390352,2025-07-20 00:08:49.390353,duplicate,Appears 4 times
4207,17,revenue,0.4,percentage,2025,,,,".4% to augmentation from AI, while the same percentages are 0.4% and 10.4% for low-income countries, respectively. Interesti",0.8,,2025-07-20 00:07:18.877486,2025-07-20 00:07:18.877487,duplicate,Appears 4 times
6088,16,revenue,0.4,percentage,2025,,,,".4% to augmentation from AI, while the same percentages are 0.4% and 10.4% for low-income countries, respectively. Interesti",0.8,,2025-07-20 00:07:19.321914,2025-07-20 00:07:19.321915,duplicate,Appears 4 times
10336,17,revenue,0.4,percentage,2025,,,,".4% to augmentation from AI, while the same percentages are 0.4% and 10.4% for low-income countries, respectively. Interesti",0.8,,2025-07-20 00:08:49.394642,2025-07-20 00:08:49.394643,duplicate,Appears 4 times
12217,16,revenue,0.4,percentage,2025,,,,".4% to augmentation from AI, while the same percentages are 0.4% and 10.4% for low-income countries, respectively. Interesti",0.8,,2025-07-20 00:08:49.700092,2025-07-20 00:08:49.700093,duplicate,Appears 4 times
3799,17,revenue,1.6,billions_usd,2024,,,,"Source: Salesforce, 2024 Sep 20, 2024 Microsoft announces a $1.6 billion deal with Constellation Energy to revive the Three Mile Is",0.8,,2025-07-20 00:07:18.876930,2025-07-20 00:07:18.876931,duplicate,Appears 4 times
5680,12,revenue,1.6,billions_usd,2024,,,,"Source: Salesforce, 2024 Sep 20, 2024 Microsoft announces a $1.6 billion deal with Constellation Energy to revive the Three Mile Is",0.8,,2025-07-20 00:07:19.243078,2025-07-20 00:07:19.243079,duplicate,Appears 4 times
9928,17,revenue,1.6,billions_usd,2024,,,,"Source: Salesforce, 2024 Sep 20, 2024 Microsoft announces a $1.6 billion deal with Constellation Energy to revive the Three Mile Is",0.8,,2025-07-20 00:08:49.393923,2025-07-20 00:08:49.393924,duplicate,Appears 4 times
11809,12,revenue,1.6,billions_usd,2024,,,,"Source: Salesforce, 2024 Sep 20, 2024 Microsoft announces a $1.6 billion deal with Constellation Energy to revive the Three Mile Is",0.8,,2025-07-20 00:08:49.625944,2025-07-20 00:08:49.625945,duplicate,Appears 4 times
3780,17,revenue,2.0,billions_usd,2024,,,,"psys, 2024 Feb 21, 2024 Reports claim that OpenAI surpassed $2 billion in annualized revenue in December 2023. Valuation mileston",0.8,,2025-07-20 00:07:18.876905,2025-07-20 00:07:18.876906,duplicate,Appears 4 times
5661,12,revenue,2.0,billions_usd,2024,,,,"psys, 2024 Feb 21, 2024 Reports claim that OpenAI surpassed $2 billion in annualized revenue in December 2023. Valuation mileston",0.8,,2025-07-20 00:07:19.243047,2025-07-20 00:07:19.243048,duplicate,Appears 4 times
9909,17,revenue,2.0,billions_usd,2024,,,,"psys, 2024 Feb 21, 2024 Reports claim that OpenAI surpassed $2 billion in annualized revenue in December 2023. Valuation mileston",0.8,,2025-07-20 00:08:49.393891,2025-07-20 00:08:49.393892,duplicate,Appears 4 times
11790,12,revenue,2.0,billions_usd,2024,,,,"psys, 2024 Feb 21, 2024 Reports claim that OpenAI surpassed $2 billion in annualized revenue in December 2023. Valuation mileston",0.8,,2025-07-20 00:08:49.625923,2025-07-20 00:08:49.625923,duplicate,Appears 4 times
4045,17,employment,0.0,number,2025,,,,"ith populations below 250,000 and average employment of 64,000 workers—supported just about 5% of the nation’s AI job postings in",0.8,,2025-07-20 00:07:18.877266,2025-07-20 00:07:18.877267,duplicate,Appears 4 times
4161,17,employment,0.0,number,2025,,,,"h potential implications for the workforce. There are 3,504,000 workers for whom we lack data on education and on-the-job training",0.8,,2025-07-20 00:07:18.877425,2025-07-20 00:07:18.877426,duplicate,Appears 4 times
5926,13,employment,0.0,number,2025,,,,"ith populations below 250,000 and average employment of 64,000 workers—supported just about 5% of the nation’s AI job postings in",0.8,,2025-07-20 00:07:19.275571,2025-07-20 00:07:19.275572,duplicate,Appears 4 times
6042,15,employment,0.0,number,2025,,,,"h potential implications for the workforce. There are 3,504,000 workers for whom we lack data on education and on-the-job training",0.8,,2025-07-20 00:07:19.309628,2025-07-20 00:07:19.309628,duplicate,Appears 4 times
10174,17,employment,0.0,number,2025,,,,"ith populations below 250,000 and average employment of 64,000 workers—supported just about 5% of the nation’s AI job postings in",0.8,,2025-07-20 00:08:49.394350,2025-07-20 00:08:49.394351,duplicate,Appears 4 times
10290,17,employment,0.0,number,2025,,,,"h potential implications for the workforce. There are 3,504,000 workers for whom we lack data on education and on-the-job training",0.8,,2025-07-20 00:08:49.394563,2025-07-20 00:08:49.394564,duplicate,Appears 4 times
12055,13,employment,0.0,number,2025,,,,"ith populations below 250,000 and average employment of 64,000 workers—supported just about 5% of the nation’s AI job postings in",0.8,,2025-07-20 00:08:49.655695,2025-07-20 00:08:49.655696,duplicate,Appears 4 times
12171,15,employment,0.0,number,2025,,,,"h potential implications for the workforce. There are 3,504,000 workers for whom we lack data on education and on-the-job training",0.8,,2025-07-20 00:08:49.689378,2025-07-20 00:08:49.689378,duplicate,Appears 4 times
4045,17,employment,0.0,number,2025,,,,"ith populations below 250,000 and average employment of 64,000 workers—supported just about 5% of the nation’s AI job postings in",0.8,,2025-07-20 00:07:18.877266,2025-07-20 00:07:18.877267,duplicate,Appears 4 times
4161,17,employment,0.0,number,2025,,,,"h potential implications for the workforce. There are 3,504,000 workers for whom we lack data on education and on-the-job training",0.8,,2025-07-20 00:07:18.877425,2025-07-20 00:07:18.877426,duplicate,Appears 4 times
5926,13,employment,0.0,number,2025,,,,"ith populations below 250,000 and average employment of 64,000 workers—supported just about 5% of the nation’s AI job postings in",0.8,,2025-07-20 00:07:19.275571,2025-07-20 00:07:19.275572,duplicate,Appears 4 times
6042,15,employment,0.0,number,2025,,,,"h potential implications for the workforce. There are 3,504,000 workers for whom we lack data on education and on-the-job training",0.8,,2025-07-20 00:07:19.309628,2025-07-20 00:07:19.309628,duplicate,Appears 4 times
10174,17,employment,0.0,number,2025,,,,"ith populations below 250,000 and average employment of 64,000 workers—supported just about 5% of the nation’s AI job postings in",0.8,,2025-07-20 00:08:49.394350,2025-07-20 00:08:49.394351,duplicate,Appears 4 times
10290,17,employment,0.0,number,2025,,,,"h potential implications for the workforce. There are 3,504,000 workers for whom we lack data on education and on-the-job training",0.8,,2025-07-20 00:08:49.394563,2025-07-20 00:08:49.394564,duplicate,Appears 4 times
12055,13,employment,0.0,number,2025,,,,"ith populations below 250,000 and average employment of 64,000 workers—supported just about 5% of the nation’s AI job postings in",0.8,,2025-07-20 00:08:49.655695,2025-07-20 00:08:49.655696,duplicate,Appears 4 times
12171,15,employment,0.0,number,2025,,,,"h potential implications for the workforce. There are 3,504,000 workers for whom we lack data on education and on-the-job training",0.8,,2025-07-20 00:08:49.689378,2025-07-20 00:08:49.689378,duplicate,Appears 4 times
4128,17,employment,0.0,percentage,2025,,,,"er than 50% 𝛽 ex- posure in Job Zones 1 through 5 have 𝛽 at 0.00% (Job Zone 1), 6.11% (Job Zone 2), 10.57% (Job Zone 3), 34.5",0.8,,2025-07-20 00:07:18.877381,2025-07-20 00:07:18.877381,duplicate,Appears 4 times
6009,15,employment,0.0,percentage,2025,,,,"er than 50% 𝛽 ex- posure in Job Zones 1 through 5 have 𝛽 at 0.00% (Job Zone 1), 6.11% (Job Zone 2), 10.57% (Job Zone 3), 34.5",0.8,,2025-07-20 00:07:19.309582,2025-07-20 00:07:19.309583,duplicate,Appears 4 times
10257,17,employment,0.0,percentage,2025,,,,"er than 50% 𝛽 ex- posure in Job Zones 1 through 5 have 𝛽 at 0.00% (Job Zone 1), 6.11% (Job Zone 2), 10.57% (Job Zone 3), 34.5",0.8,,2025-07-20 00:08:49.394499,2025-07-20 00:08:49.394500,duplicate,Appears 4 times
12138,15,employment,0.0,percentage,2025,,,,"er than 50% 𝛽 ex- posure in Job Zones 1 through 5 have 𝛽 at 0.00% (Job Zone 1), 6.11% (Job Zone 2), 10.57% (Job Zone 3), 34.5",0.8,,2025-07-20 00:08:49.689336,2025-07-20 00:08:49.689337,duplicate,Appears 4 times
3447,17,dollar_amounts,0.0,usd,2025,,,,"chnical preview period. Students can obtain Copilot and pay $0 per month. Similarly, GitHub rewards top OSS developers with",0.8,,2025-07-20 00:07:18.876462,2025-07-20 00:07:18.876463,duplicate,Appears 4 times
5328,9,dollar_amounts,0.0,usd,2025,,,,"chnical preview period. Students can obtain Copilot and pay $0 per month. Similarly, GitHub rewards top OSS developers with",0.8,,2025-07-20 00:07:19.202064,2025-07-20 00:07:19.202064,duplicate,Appears 4 times
9576,17,dollar_amounts,0.0,usd,2025,,,,"chnical preview period. Students can obtain Copilot and pay $0 per month. Similarly, GitHub rewards top OSS developers with",0.8,,2025-07-20 00:08:49.393324,2025-07-20 00:08:49.393324,duplicate,Appears 4 times
11457,9,dollar_amounts,0.0,usd,2025,,,,"chnical preview period. Students can obtain Copilot and pay $0 per month. Similarly, GitHub rewards top OSS developers with",0.8,,2025-07-20 00:08:49.589681,2025-07-20 00:08:49.589681,duplicate,Appears 4 times
3728,17,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:07:18.876835,2025-07-20 00:07:18.876835,duplicate,Appears 8 times
3743,17,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:07:18.876856,2025-07-20 00:07:18.876856,duplicate,Appears 8 times
3745,17,dollar_amounts,0.07,usd,2022,,,,opped from $20 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a,0.8,,2025-07-20 00:07:18.876858,2025-07-20 00:07:18.876859,duplicate,Appears 8 times
5609,12,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:07:19.242962,2025-07-20 00:07:19.242962,duplicate,Appears 8 times
5624,12,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:07:19.242986,2025-07-20 00:07:19.242987,duplicate,Appears 8 times
5626,12,dollar_amounts,0.07,usd,2022,,,,opped from $20 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a,0.8,,2025-07-20 00:07:19.242990,2025-07-20 00:07:19.242990,duplicate,Appears 8 times
9857,17,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:08:49.393802,2025-07-20 00:08:49.393803,duplicate,Appears 8 times
9872,17,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:08:49.393828,2025-07-20 00:08:49.393829,duplicate,Appears 8 times
9874,17,dollar_amounts,0.07,usd,2022,,,,opped from $20 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a,0.8,,2025-07-20 00:08:49.393832,2025-07-20 00:08:49.393832,duplicate,Appears 8 times
11738,12,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:08:49.625863,2025-07-20 00:08:49.625864,duplicate,Appears 8 times
11753,12,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:08:49.625880,2025-07-20 00:08:49.625881,duplicate,Appears 8 times
11755,12,dollar_amounts,0.07,usd,2022,,,,opped from $20 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a,0.8,,2025-07-20 00:08:49.625883,2025-07-20 00:08:49.625883,duplicate,Appears 8 times
3728,17,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:07:18.876835,2025-07-20 00:07:18.876835,duplicate,Appears 4 times
3743,17,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:07:18.876856,2025-07-20 00:07:18.876856,duplicate,Appears 4 times
3745,17,dollar_amounts,0.07,usd,2022,,,,opped from $20 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a,0.8,,2025-07-20 00:07:18.876858,2025-07-20 00:07:18.876859,duplicate,Appears 4 times
5609,12,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:07:19.242962,2025-07-20 00:07:19.242962,duplicate,Appears 4 times
5624,12,dollar_amounts,0.07,usd,2022,,,,ed from $20.00 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a m,0.8,,2025-07-20 00:07:19.242986,2025-07-20 00:07:19.242987,duplicate,Appears 4 times
5626,12,dollar_amounts,0.07,usd,2022,,,,opped from $20 per million tokens in November 2022 to just $0.07 per million tokens by October 2024 (Gemini-1.5-Flash-8B)—a,0.8,,2025-07-20 00:07:19.242990,2025-07-20 00:07:19.242990,duplicate,Appears 4 times
